formula,T(K),S(muV/K),¦Ò(S/cm),TC(W/mK),PF,ZT,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Mg2Si0.999Bi0.001,400,-164.4,586.17,5.7,0.001584,0.111176,Mg2 Si0.999 Bi0.001,12.0,83.0,71.0,12.689666666666668,0.9195555555555558,12.0,68.0,86.0,18.0,71.336,4.4479999999999995,68.0,24.305,208.9804,184.6754,25.62546496666667,1.7606199555555564,24.305,544.4,1687.0,1142.6,1177.2858,339.4696572000001,923.0,2.0,15.0,13.0,6.000333333333334,5.333777777777779,2.0,3.0,6.0,3.0,3.001,0.0019993333333332233,3.0,111.0,148.0,37.0,131.01233333333334,13.328213999999996,141.0,1.31,2.02,0.71,1.5067066666666669,0.2622755555555556,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.6669999999999999,0.8893333333333334,0.0,0.0,10.0,10.0,0.0033333333333333335,0.006664444444444445,0.0,0.0,14.0,14.0,0.004666666666666667,0.009330222222222224,0.0,2.0,29.0,27.0,2.6750000000000003,0.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.333,1.7773333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.333,1.7773333333333332,0.0,20.44,32.95,12.510000000000002,22.077503333333336,1.090577219999999,22.89,0.0,0.773,0.773,0.257409,0.343383606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,204.9283333333333,14.699729999999995,194.0
Mg2Si0.6Ge0.4Ag0.02,300,30.42,19.49,4.11,2e-06,0.000132,Mg2 Si0.6 Ge0.4 Ag0.02,12.0,47.0,35.0,15.27814569536424,4.8497872900311405,12.0,65.0,79.0,14.0,71.42384105960265,4.619972808210167,68.0,24.305,107.8682,83.5632,32.011478145695364,11.76724713828341,24.305,923.0,1687.0,764.0,1115.0525165562913,254.37419411429318,923.0,2.0,14.0,12.0,6.033112582781457,5.341870970571466,2.0,3.0,5.0,2.0,3.1456953642384105,0.2508661900793824,3.0,111.0,145.0,34.0,132.28476821192052,11.711767027761944,141.0,1.31,2.01,0.6999999999999997,1.5240397350993378,0.28349633787991746,1.31,1.0,2.0,1.0,1.9933774834437084,0.013157317661506325,2.0,0.0,2.0,2.0,0.6622516556291391,0.8859260558747423,0.0,0.0,10.0,10.0,1.390728476821192,2.394631814394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,4.04635761589404,2.7288276829963602,2.0,0.0,1.0,1.0,0.006622516556291391,0.013157317661506072,0.0,0.0,4.0,4.0,1.3245033112582782,1.7718521117494845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3311258278145695,1.7674663391956493,0.0,16.33,23.005,6.675000000000001,22.375033112582784,0.8489539932459087,22.89,0.0,0.773,0.773,0.2043046357615894,0.273308188237358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,204.86754966887418,14.394105521687647,194.0
Ca2.94Na0.06AlSb3,1000,262.0,74.63,0.698,0.000512,0.733909,Ca2.94 Na0.06 Al1 Sb3,11.0,51.0,40.0,32.208571428571425,16.106938775510205,51.0,2.0,85.0,83.0,49.81428571428571,36.78367346938775,85.0,22.98976928,121.76,98.77023072,73.06717782240001,41.73670472365715,121.76,370.87,1115.0,744.13,992.1660285714286,103.180536,903.78,1.0,15.0,14.0,9.134285714285713,6.132244897959184,15.0,3.0,5.0,2.0,4.277142857142857,0.6195918367346938,5.0,121.0,176.0,55.0,152.20000000000002,20.22857142857143,139.0,0.93,2.05,1.1199999999999997,1.5365428571428572,0.46109387755102027,2.05,1.0,2.0,1.0,1.9914285714285713,0.01699591836734704,2.0,0.0,3.0,3.0,1.4285714285714286,1.346938775510204,3.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,7.7057142857142855,6.252244897959183,15.0,0.0,1.0,1.0,0.008571428571428572,0.01699591836734694,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0085714285714285,1.7044897959183676,3.0,16.48,37.77,21.290000000000003,31.994057142856857,4.851792000000242,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,199.74857142857144,28.92734693877551,166.0
Zr0.5Hf0.5NiSn1.994Sb0.006,300,-211.0,857.63,2.767,0.003818,0.414,Zr0.5 Hf0.5 Ni1 Sn1.994 Sb0.006,28.0,72.0,44.0,46.00150000000001,10.501125,50.0,44.0,85.0,41.0,66.38250000000001,13.632500000000002,80.0,58.6934,178.49,119.79660000000001,107.74717500000001,28.657681249999996,118.71,505.08,2506.0,2000.92,1264.3880500000002,758.1119500000002,505.08,4.0,15.0,11.0,10.501500000000002,3.5015000000000005,14.0,4.0,6.0,2.0,4.875000000000001,0.4374999999999996,5.0,124.0,175.0,51.0,144.25,15.375000000000002,139.0,1.3,2.05,0.7499999999999998,1.786385,0.23569250000000003,1.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0015000000000003,1.0015000000000003,2.0,2.0,10.0,8.0,7.500000000000001,2.7500000000000004,10.0,0.0,14.0,14.0,1.7500000000000002,3.0625000000000004,0.0,4.0,18.0,14.0,12.251500000000002,3.188625,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9985000000000002,1.9985000000000004,4.0,0.0,8.0,8.0,2.5000000000000004,2.750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.498500000000001,1.7507500000000007,4.0,10.32,33.285,22.964999999999996,24.8942875,8.3855375,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.14884867500000004,0.22327301250000006,0.0,141.0,225.0,84.0,175.28750000000002,34.212500000000006,141.0
Cu1.98Se,700,129.0,662.25,1.45,0.001102,0.532026,Cu1.98 Se1,29.0,34.0,5.0,30.67785234899329,2.2296292959776594,29.0,64.0,89.0,25.0,72.38926174496645,11.148146479888295,64.0,63.546,78.96,15.413999999999994,68.7184832214765,6.873501193639923,63.546,494.0,1357.77,863.77,1067.9142953020134,385.17737939732444,1357.77,11.0,16.0,5.0,12.677852348993289,2.229629295977659,11.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,132.0,12.0,127.97315436241611,5.351110310346379,132.0,1.9,2.55,0.6499999999999999,2.118120805369127,0.2898518084770955,1.9,1.0,2.0,1.0,1.3355704697986577,0.44592585919553174,1.0,0.0,4.0,4.0,1.342281879194631,1.783703436782127,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,12.677852348993289,2.229629295977659,11.0,0.0,1.0,1.0,0.6644295302013423,0.44592585919553174,1.0,0.0,2.0,2.0,0.6711409395973155,0.8918517183910635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3355704697986577,0.44592585919553174,1.0,11.07,25.92,14.850000000000001,16.053221476510068,6.621999009053647,11.07,0.0,0.799,0.799,0.2681208053691275,0.3562947614972299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,154.19463087248323,94.0903562902572,225.0
CaGd0.96Mn0.04O3,700,-172.65,85.71,1.346,0.000256,0.132836,Ca1 Gd0.96 Mn0.04 O3,8.0,64.0,56.0,21.288,16.4608,8.0,7.0,87.0,80.0,59.2,33.36,87.0,15.9994,157.25,141.2506,48.24674436,41.96431097599999,15.9994,54.8,1586.0,1531.2,572.5440000000001,621.2927999999999,54.8,2.0,16.0,14.0,10.632,6.441599999999999,16.0,2.0,6.0,4.0,3.184,1.4207999999999998,2.0,66.0,196.0,130.0,113.54400000000001,57.052800000000005,66.0,1.0,3.44,2.44,2.5068,1.11984,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,0.23199999999999998,0.3712,0.0,0.0,7.0,7.0,1.3439999999999999,2.171904,0.0,2.0,10.0,8.0,5.976,1.5904,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.768,2.8288,0.0,0.0,7.0,7.0,1.3439999999999999,2.171904,0.0,0.0,16.0,16.0,4.311999999999999,4.4992,2.0,9.105,37.77,28.665000000000003,19.2545006896552,12.319671459310323,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,2.48096551724e-06,4.922235586204159e-06,0.0,12.0,225.0,213.0,91.184,95.0208,12.0
Ca0.7Ho0.3MnO3,400,-45.05,227.52,1.524,4.6e-05,0.012118,Ca0.7 Ho0.3 Mn1 O3,8.0,67.0,59.0,16.619999999999997,10.344,8.0,7.0,87.0,80.0,65.56,25.727999999999998,87.0,15.9994,164.93032,148.93092,36.0939882,24.11350584,15.9994,54.8,1747.0,1692.2,597.6,651.36,54.8,2.0,16.0,14.0,11.459999999999999,5.448,16.0,2.0,6.0,4.0,2.92,1.1039999999999999,2.0,66.0,192.0,126.0,103.55999999999999,45.071999999999996,66.0,1.0,3.44,2.44,2.5878,1.0226399999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,11.0,11.0,0.6599999999999999,1.2407999999999997,0.0,2.0,13.0,11.0,6.0600000000000005,1.2088,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,3.0,3.0,0.18,0.3384,0.0,0.0,5.0,5.0,2.38,1.1223999999999998,2.0,9.105,37.77,28.665000000000003,14.692317241378001,8.386673103444801,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,93.74,98.088,12.0
CaMn0.96Ru0.04O3,400,-119.99,132.96,3.758,0.000191,0.020374,Ca1 Mn0.96 Ru0.04 O3,8.0,44.0,36.0,13.951999999999998,7.1424,8.0,7.0,87.0,80.0,64.03200000000001,27.5616,87.0,15.9994,101.07,85.0706,28.97190464,15.567005568000003,15.9994,54.8,2607.0,2552.2,568.384,616.3008,54.8,2.0,16.0,14.0,11.408,5.5104,16.0,2.0,5.0,3.0,2.808,0.9696000000000001,2.0,66.0,176.0,110.0,102.65599999999999,43.987199999999994,66.0,1.0,3.44,2.44,2.5792,1.0329599999999999,3.44,1.0,2.0,1.0,1.9920000000000002,0.01587199999999979,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.016,1.6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.4079999999999995,1.3632000000000004,6.0,0.0,1.0,1.0,0.008,0.015872,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.984,1.5743999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.192,1.1072000000000002,2.0,9.105,37.77,28.665000000000003,15.1386965517248,9.052521379310082,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,5.9543172413759995e-05,9.622176662063615e-05,0.0,12.0,225.0,213.0,95.416,100.0992,12.0
ZnO,700,-329.87,9.34,14.65,6e-06,0.000291,Zn1 O1,8.0,30.0,22.0,19.0,11.0,8.0,69.0,87.0,18.0,78.0,9.0,69.0,15.9994,65.38,49.380599999999994,40.689699999999995,24.690299999999997,15.9994,54.8,692.68,637.88,373.73999999999995,318.93999999999994,54.8,12.0,16.0,4.0,14.0,2.0,12.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,122.0,56.0,94.0,28.0,66.0,1.65,3.44,1.79,2.545,0.895,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,13.96,4.855,11.5325,2.4275,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,103.0,91.0,12.0
Bi2Sr2Co2O8,300,108.88,470.83,2.185,0.000558,0.076639,Bi2 Sr2 Co2 O8,8.0,83.0,75.0,25.714285714285715,20.244897959183675,8.0,8.0,87.0,79.0,71.42857142857143,21.95918367346939,87.0,15.9994,208.9804,192.981,59.93302785714286,50.49552693877552,15.9994,54.8,1768.0,1713.2,511.65714285714284,522.1224489795919,54.8,2.0,16.0,14.0,12.857142857142858,4.204081632653061,16.0,2.0,6.0,4.0,3.2857142857142856,1.4693877551020407,2.0,66.0,195.0,129.0,104.71428571428571,44.244897959183675,66.0,0.95,3.44,2.49,2.6585714285714284,0.893061224489796,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7142857142857144,1.5510204081632655,4.0,0.0,10.0,10.0,2.4285714285714284,3.4693877551020407,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,2.0,29.0,27.0,9.142857142857142,5.673469387755101,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,0.0,3.0,3.0,0.42857142857142855,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.5714285714285714,2.0,9.105,54.23,45.125,19.12071428571429,13.982448979591839,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.22121017142857144,0.3792174367346939,0.0,12.0,225.0,213.0,68.42857142857143,80.61224489795917,12.0
Mg2Si0.6Ge0.4Bi0.02,400,-117.5,787.4,2.62,0.001087,0.16597,Mg2 Si0.6 Ge0.4 Bi0.02,12.0,83.0,71.0,15.516556291390728,5.260295601070128,12.0,68.0,86.0,18.0,71.56291390728477,4.719091267926845,68.0,24.305,208.9804,184.6754,32.68109536423841,12.920230428489976,24.305,544.4,1687.0,1142.6,1110.4794701986755,255.8149203982281,923.0,2.0,15.0,13.0,6.059602649006623,5.376957151002148,2.0,3.0,6.0,3.0,3.1523178807947017,0.26226919871935417,3.0,111.0,148.0,37.0,132.3046357615894,11.72492434542345,141.0,1.31,2.02,0.71,1.524635761589404,0.2842857769396078,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.6821192052980133,0.9034691460900838,0.0,0.0,10.0,10.0,1.390728476821192,2.394631814394106,0.0,0.0,14.0,14.0,0.09271523178807947,0.18420244726108503,0.0,2.0,29.0,27.0,4.1655629139072845,2.9340818385158545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.344370860927152,1.7806236568571554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.344370860927152,1.7806236568571554,0.0,20.44,32.95,12.510000000000002,22.48509933774835,0.8126222534099358,22.89,0.0,0.773,0.773,0.2043046357615894,0.273308188237358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,203.45695364238412,15.061620104381392,194.0
CuCr0.99Mg0.01O2,300,525.19,0.16,6.966,5e-06,0.000194,Cu1 Cr0.99 Mg0.01 O2,8.0,29.0,21.0,17.22,9.2461,8.0,49.0,87.0,38.0,71.7975,15.2025,87.0,15.9994,63.546,47.5466,36.815997249999995,20.87915223625,15.9994,54.8,2180.0,2125.2,908.6999999999999,853.9000000000001,54.8,2.0,16.0,14.0,12.239999999999998,3.76,16.0,2.0,4.0,2.0,2.9975,0.9974999999999999,2.0,66.0,141.0,75.0,100.75500000000001,34.754999999999995,66.0,1.31,3.44,2.13,2.609125,0.830875,3.44,1.0,2.0,1.0,1.5025,0.4999875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.7375,3.7561875000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,7.239999999999999,1.8799999999999997,6.0,0.0,1.0,1.0,0.4975,0.4999874999999999,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.2375,1.8624375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.735,1.616175,2.0,9.105,22.89,13.785,10.14675,1.0417499999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.41250000000001,107.4125,12.0
SrDy0.08Ti0.92O3,400,-70.5,250.0,3.74,0.000124,0.013289,Sr1 Dy0.08 Ti0.92 O3,8.0,66.0,58.0,17.504,11.4048,8.0,8.0,87.0,79.0,62.208000000000006,29.750399999999996,87.0,15.9994,162.5,146.5006,38.531168,27.0381216,15.9994,54.8,1941.0,1886.2,626.984,686.6208,54.8,2.0,16.0,14.0,10.784,6.2592,16.0,2.0,6.0,4.0,3.032,1.2384,2.0,66.0,195.0,129.0,111.11200000000001,54.13440000000001,66.0,0.95,3.44,2.49,2.55688,1.0597439999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.368,0.600576,0.0,0.0,10.0,10.0,0.16,0.31488,0.0,2.0,12.0,10.0,4.928,1.512704,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.472,2.402304,0.0,0.0,4.0,4.0,0.064,0.125952,0.0,0.0,8.0,8.0,2.7359999999999998,1.9775999999999996,2.0,9.105,54.23,45.125,19.8798,14.1036064,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.1461333333272e-06,6.7664895999899905e-06,0.0,12.0,225.0,213.0,91.0,94.8,12.0
CuCr0.97Mg0.03O2,700,289.58,20.61,5.666,0.000173,0.02135,Cu1 Cr0.97 Mg0.03 O2,8.0,29.0,21.0,17.16,9.237400000000001,8.0,49.0,87.0,38.0,71.8925,15.1075,87.0,15.9994,63.546,47.5466,36.677541749999996,20.863729876249998,15.9994,54.8,2180.0,2125.2,902.415,847.615,54.8,2.0,16.0,14.0,12.219999999999999,3.78,16.0,2.0,4.0,2.0,2.9924999999999997,0.9924999999999999,2.0,66.0,141.0,75.0,100.765,34.765,66.0,1.31,3.44,2.13,2.6073749999999998,0.832625,3.44,1.0,2.0,1.0,1.5074999999999998,0.4998875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.7125,3.7681875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,7.22,1.89,6.0,0.0,1.0,1.0,0.4925,0.49988750000000004,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.2125,1.8369374999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.705,1.598075,2.0,9.105,22.89,13.785,10.20525,1.1002499999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.2375,107.2375,12.0
Mg2Si0.98Ag0.02,1000,192.0,151.52,3.16,0.000559,0.176755,Mg2 Si0.98 Ag0.02,12.0,47.0,35.0,12.886666666666665,1.1822222222222216,12.0,65.0,78.0,13.0,71.24666666666667,4.412177777777779,68.0,24.305,107.8682,83.5632,26.097051333333336,2.389401777777779,24.305,923.0,1687.0,764.0,1174.6528666666668,335.5371555555556,923.0,2.0,14.0,12.0,5.9799999999999995,5.306666666666666,2.0,3.0,5.0,2.0,3.013333333333333,0.026488888888888756,3.0,111.0,145.0,34.0,131.22666666666666,13.214755555555557,141.0,1.31,1.93,0.6199999999999999,1.5068666666666666,0.26248888888888877,1.31,1.0,2.0,1.0,1.9933333333333332,0.013244444444444595,2.0,0.0,2.0,2.0,0.6533333333333333,0.8798222222222223,0.0,0.0,10.0,10.0,0.06666666666666667,0.13244444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,2.7133333333333334,0.951111111111111,2.0,0.0,1.0,1.0,0.006666666666666667,0.013244444444444446,0.0,0.0,4.0,4.0,1.3066666666666666,1.7596444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3133333333333332,1.755288888888889,0.0,16.33,22.89,6.560000000000002,22.045933333333334,1.125422222222222,22.89,0.0,0.773,0.773,0.2525133333333333,0.3400512888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,204.98666666666668,14.648888888888893,194.0
Bi2Sr2Co2O8,1000,293.62,272.61,1.973,0.00235,1.191133,Bi2 Sr2 Co2 O8,8.0,83.0,75.0,25.714285714285715,20.244897959183675,8.0,8.0,87.0,79.0,71.42857142857143,21.95918367346939,87.0,15.9994,208.9804,192.981,59.93302785714286,50.49552693877552,15.9994,54.8,1768.0,1713.2,511.65714285714284,522.1224489795919,54.8,2.0,16.0,14.0,12.857142857142858,4.204081632653061,16.0,2.0,6.0,4.0,3.2857142857142856,1.4693877551020407,2.0,66.0,195.0,129.0,104.71428571428571,44.244897959183675,66.0,0.95,3.44,2.49,2.6585714285714284,0.893061224489796,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7142857142857144,1.5510204081632655,4.0,0.0,10.0,10.0,2.4285714285714284,3.4693877551020407,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,2.0,29.0,27.0,9.142857142857142,5.673469387755101,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,0.0,3.0,3.0,0.42857142857142855,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.5714285714285714,2.0,9.105,54.23,45.125,19.12071428571429,13.982448979591839,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.22121017142857144,0.3792174367346939,0.0,12.0,225.0,213.0,68.42857142857143,80.61224489795917,12.0
